,u,v,key,osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,startpoint,endpoint,Filename,Date,Time
0,244084320,6262965272,10000,916400502,1,4,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,64.194,40,"LINESTRING (104.8338042 11.5391927, 104.8334322 11.538745)","(11.5391927, 104.8338042)","(11.538745, 104.8334322)",01-Sep-23 8.35 AM - 20240115192355.png,01-Sep-23,8:35 AM
1,244084320,3963546169,10000,916400502,1,4,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,19.182,40,"LINESTRING (104.8339162 11.5393258, 104.8338042 11.5391927)","(11.5393258, 104.8339162)","(11.5391927, 104.8338042)",01-Sep-23 8.35 AM - 20240115192401.png,01-Sep-23,8:35 AM
2,244084328,3788589822,10000,657111496,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,11.663,40,"LINESTRING (104.8555919 11.5624684, 104.855692 11.5625056)","(11.5624684, 104.8555919)","(11.5625056, 104.855692)",01-Sep-23 8.35 AM - 20240115192406.png,01-Sep-23,8:35 AM
3,244084328,6139283311,10000,657111496,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,95.23599999999999,40,"LINESTRING (104.8547948 11.5621173, 104.8552431 11.5623262, 104.8555919 11.5624684)","(11.5621173, 104.8547948)","(11.5624684, 104.8555919)",01-Sep-23 8.35 AM - 20240115192411.png,01-Sep-23,8:35 AM
4,253591599,10783685028,10000,1160049979,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,80.611,40,"LINESTRING (104.9212892 11.5510419, 104.9213992 11.550325)","(11.5510419, 104.9212892)","(11.550325, 104.9213992)",01-Sep-23 8.35 AM - 20240115192416.png,01-Sep-23,8:35 AM
5,253591599,4515734700,10000,1160049979,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,276.526,40,"LINESTRING (104.9209117 11.5535011, 104.9212892 11.5510419)","(11.5535011, 104.9209117)","(11.5510419, 104.9212892)",01-Sep-23 8.35 AM - 20240115192421.png,01-Sep-23,8:35 AM
6,253591612,444153186,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,65.931,40,"LINESTRING (104.9183744 11.5709266, 104.9182862 11.5715132)","(11.5709266, 104.9183744)","(11.5715132, 104.9182862)",01-Sep-23 8.35 AM - 20240115192426.png,01-Sep-23,8:35 AM
7,253591612,436015824,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,30.152,40,"LINESTRING (104.9184152 11.5706584, 104.9183744 11.5709266)","(11.5706584, 104.9184152)","(11.5709266, 104.9183744)",01-Sep-23 8.35 AM - 20240115192431.png,01-Sep-23,8:35 AM
8,253591615,10718170143,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,37.757,40,"LINESTRING (104.9172103 11.5781681, 104.9172617 11.5778323)","(11.5781681, 104.9172103)","(11.5778323, 104.9172617)",01-Sep-23 8.35 AM - 20240115192436.png,01-Sep-23,8:35 AM
9,253591615,1853711667,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,68.71,40,"LINESTRING (104.9173552 11.5772212, 104.9172617 11.5778323)","(11.5772212, 104.9173552)","(11.5778323, 104.9172617)",01-Sep-23 8.35 AM - 20240115192441.png,01-Sep-23,8:35 AM
10,313257736,325889510,10000,237641645,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,114.748,40,"LINESTRING (104.9163151 11.5840168, 104.9163547 11.584161, 104.9163854 11.5842599, 104.9164262 11.5843373, 104.916702 11.584727, 104.916811 11.584917)","(11.5840168, 104.9163151)","(11.584917, 104.916811)",01-Sep-23 8.35 AM - 20240115192445.png,01-Sep-23,8:35 AM
11,325599033,4115032238,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,110.47,40,"LINESTRING (104.9190559 11.5664109, 104.9189076 11.5673937)","(11.5664109, 104.9190559)","(11.5673937, 104.9189076)",01-Sep-23 8.35 AM - 20240115192450.png,01-Sep-23,8:35 AM
12,325599033,339873158,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,169.109,40,"LINESTRING (104.9192828 11.5649064, 104.9190559 11.5664109)","(11.5649064, 104.9192828)","(11.5664109, 104.9190559)",01-Sep-23 8.35 AM - 20240115192455.png,01-Sep-23,8:35 AM
13,325599685,8415123973,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,62.012,40,"LINESTRING (104.9195271 11.5632868, 104.9194439 11.5638385)","(11.5632868, 104.9195271)","(11.5638385, 104.9194439)",01-Sep-23 8.35 AM - 20240115192500.png,01-Sep-23,8:35 AM
14,325599685,325603001,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,56.853,40,"LINESTRING (104.9196034 11.562781, 104.9195271 11.5632868)","(11.562781, 104.9196034)","(11.5632868, 104.9195271)",01-Sep-23 8.35 AM - 20240115192505.png,01-Sep-23,8:35 AM
15,325599898,5136092974,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,82.403,40,"LINESTRING (104.9201468 11.5591793, 104.9200376 11.5599126)","(11.5591793, 104.9201468)","(11.5599126, 104.9200376)",01-Sep-23 8.35 AM - 20240115192519.png,01-Sep-23,8:35 AM
16,325599898,325600042,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,67.295,40,"LINESTRING (104.9202371 11.5585806, 104.9201468 11.5591793)","(11.5585806, 104.9202371)","(11.5591793, 104.9201468)",01-Sep-23 8.35 AM - 20240115192524.png,01-Sep-23,8:35 AM
17,325600042,10927732917,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,28.871,40,"LINESTRING (104.9202801 11.5583244, 104.9202371 11.5585806)","(11.5583244, 104.9202801)","(11.5585806, 104.9202371)",01-Sep-23 8.35 AM - 20240115192529.png,01-Sep-23,8:35 AM
18,325600575,6350087870,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,72.297,40,"LINESTRING (104.918737 11.568525, 104.91864 11.5691682)","(11.568525, 104.918737)","(11.5691682, 104.91864)",01-Sep-23 8.35 AM - 20240115192534.png,01-Sep-23,8:35 AM
19,325600575,3763445061,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,40.825,40,"LINESTRING (104.9187918 11.5681618, 104.918737 11.568525)","(11.5681618, 104.9187918)","(11.568525, 104.918737)",01-Sep-23 8.35 AM - 20240115192539.png,01-Sep-23,8:35 AM
20,325601082,10927732917,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,44.264,40,"LINESTRING (104.9203352 11.55793, 104.9202801 11.5583244)","(11.55793, 104.9203352)","(11.5583244, 104.9202801)",01-Sep-23 8.35 AM - 20240115192543.png,01-Sep-23,8:35 AM
21,325601082,325601188,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,80.031,40,"LINESTRING (104.9204426 11.557218, 104.9203352 11.55793)","(11.557218, 104.9204426)","(11.55793, 104.9203352)",01-Sep-23 8.35 AM - 20240115192548.png,01-Sep-23,8:35 AM
22,325601188,325602980,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,82.121,40,"LINESTRING (104.9205528 11.5564874, 104.9204426 11.557218)","(11.5564874, 104.9205528)","(11.557218, 104.9204426)",01-Sep-23 8.35 AM - 20240115192552.png,01-Sep-23,8:35 AM
23,325601296,325603001,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,62.867999999999995,40,"LINESTRING (104.9196878 11.5622217, 104.919672 11.5623264, 104.9196034 11.562781)","(11.5622217, 104.9196878)","(11.562781, 104.9196034)",01-Sep-23 8.35 AM - 20240115192557.png,01-Sep-23,8:35 AM
24,325601296,1795663219,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,31.71,40,"LINESTRING (104.9197304 11.5619396, 104.9196878 11.5622217)","(11.5619396, 104.9197304)","(11.5622217, 104.9196878)",01-Sep-23 8.35 AM - 20240115192601.png,01-Sep-23,8:35 AM
25,325602980,6115950233,10000,1160247615,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,25.471,40,"LINESTRING (104.920587 11.5562608, 104.9205528 11.5564874)","(11.5562608, 104.920587)","(11.5564874, 104.9205528)",01-Sep-23 8.35 AM - 20240115192606.png,01-Sep-23,8:35 AM
26,325603075,436015824,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,79.446,40,"LINESTRING (104.9185218 11.5699516, 104.9184152 11.5706584)","(11.5699516, 104.9185218)","(11.5706584, 104.9184152)",01-Sep-23 8.35 AM - 20240115192610.png,01-Sep-23,8:35 AM
27,325603075,4115032242,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,75.658,40,"LINESTRING (104.9186233 11.5692785, 104.9185218 11.5699516)","(11.5692785, 104.9186233)","(11.5699516, 104.9185218)",01-Sep-23 8.35 AM - 20240115192615.png,01-Sep-23,8:35 AM
28,325607458,4452252086,10000,1160049978,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,86.401,40,"LINESTRING (104.9218305 11.5481392, 104.9217127 11.5489076)","(11.5481392, 104.9218305)","(11.5489076, 104.9217127)",01-Sep-23 8.35 AM - 20240115192619.png,01-Sep-23,8:35 AM
29,325607458,4452252085,10000,1160049978,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,259.02,40,"LINESTRING (104.9221835 11.5458356, 104.9218305 11.5481392)","(11.5458356, 104.9221835)","(11.5481392, 104.9218305)",01-Sep-23 8.35 AM - 20240115192623.png,01-Sep-23,8:35 AM
30,325608712,6106842085,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,95.223,40,"LINESTRING (104.9177601 11.5745754, 104.9178897 11.5737285)","(11.5745754, 104.9177601)","(11.5737285, 104.9178897)",01-Sep-23 8.35 AM - 20240115192636.png,01-Sep-23,8:35 AM
31,325608712,6106841957,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,7.567,40,"LINESTRING (104.9179 11.5736612, 104.9178897 11.5737285)","(11.5736612, 104.9179)","(11.5737285, 104.9178897)",01-Sep-23 8.35 AM - 20240115192641.png,01-Sep-23,8:35 AM
32,325608799,1853711667,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,53.947,40,"LINESTRING (104.9173552 11.5772212, 104.9174286 11.5767414)","(11.5772212, 104.9173552)","(11.5767414, 104.9174286)",01-Sep-23 8.35 AM - 20240115192646.png,01-Sep-23,8:35 AM
33,325608799,6106842103,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,28.987,40,"LINESTRING (104.9174681 11.5764836, 104.9174286 11.5767414)","(11.5764836, 104.9174681)","(11.5767414, 104.9174286)",01-Sep-23 8.35 AM - 20240115192650.png,01-Sep-23,8:35 AM
34,325866258,4452261815,10000,1160049978,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,68.667,40,"LINESTRING (104.921007 11.5535128, 104.9209135 11.5541235)","(11.5535128, 104.921007)","(11.5541235, 104.9209135)",01-Sep-23 8.35 AM - 20240115192654.png,01-Sep-23,8:35 AM
35,325866258,4452261812,10000,1160049978,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,72.862,40,"LINESTRING (104.9211063 11.5528648, 104.921007 11.5535128)","(11.5528648, 104.9211063)","(11.5535128, 104.921007)",01-Sep-23 8.35 AM - 20240115192659.png,01-Sep-23,8:35 AM
36,325868189,10569253101,10000,1160028286,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,42.934,40,"LINESTRING (104.9227771 11.5419381, 104.9227204 11.5423202)","(11.5419381, 104.9227771)","(11.5423202, 104.9227204)",01-Sep-23 8.35 AM - 20240115192704.png,01-Sep-23,8:35 AM
37,325868189,6100191540,10000,1160028286,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,37.775,40,"LINESTRING (104.9228269 11.5416019, 104.9227771 11.5419381)","(11.5416019, 104.9228269)","(11.5419381, 104.9227771)",01-Sep-23 8.35 AM - 20240115192708.png,01-Sep-23,8:35 AM
38,325869312,4114589086,10000,1159991917,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,98.277,40,"LINESTRING (104.9238599 11.5347435, 104.9237285 11.5356179)","(11.5347435, 104.9238599)","(11.5356179, 104.9237285)",01-Sep-23 8.35 AM - 20240115192712.png,01-Sep-23,8:35 AM
39,325869312,3765613441,10000,1159991919,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,169.411,40,"LINESTRING (104.9241117 11.5332411, 104.9240235 11.5336191, 104.9239791 11.5338977, 104.9238599 11.5347435)","(11.5332411, 104.9241117)","(11.5347435, 104.9238599)",01-Sep-23 8.35 AM - 20240115192716.png,01-Sep-23,8:35 AM
40,325888868,2989047790,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,22.083,40,"LINESTRING (104.9168395 11.5805906, 104.9168094 11.580787)","(11.5805906, 104.9168395)","(11.580787, 104.9168094)",01-Sep-23 8.35 AM - 20240115192721.png,01-Sep-23,8:35 AM
41,325888868,2988023045,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,39.679,40,"LINESTRING (104.9167554 11.5811399, 104.9167718 11.5810329, 104.9168094 11.580787)","(11.5811399, 104.9167554)","(11.580787, 104.9168094)",01-Sep-23 8.35 AM - 20240115192725.png,01-Sep-23,8:35 AM
42,325889498,10824471896,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,20.594,40,"LINESTRING (104.9169662 11.5797648, 104.9169781 11.5796849, 104.9169939 11.5795816)","(11.5797648, 104.9169662)","(11.5795816, 104.9169939)",01-Sep-23 8.35 AM - 20240115192729.png,01-Sep-23,8:35 AM
43,325889498,3476717898,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,58.525,40,"LINESTRING (104.9170736 11.5790611, 104.9170117 11.5794652, 104.9169939 11.5795816)","(11.5790611, 104.9170736)","(11.5795816, 104.9169939)",01-Sep-23 8.35 AM - 20240115192734.png,01-Sep-23,8:35 AM
44,325889510,655267428,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,180.733,40,"LINESTRING (104.9165611 11.5824094, 104.9165476 11.5824974, 104.9163151 11.5840168)","(11.5824094, 104.9165611)","(11.5840168, 104.9163151)",01-Sep-23 8.35 AM - 20240115192738.png,01-Sep-23,8:35 AM
45,325889510,6380135669,10000,681306945,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,92.107,40,"LINESTRING (104.9160866 11.5848018, 104.9161611 11.584694, 104.9162177 11.5845785, 104.9162472 11.5844536, 104.9163151 11.5840168)","(11.5848018, 104.9160866)","(11.5840168, 104.9163151)",01-Sep-23 8.35 AM - 20240115192751.png,01-Sep-23,8:35 AM
46,339873158,436028535,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,74.311,40,"LINESTRING (104.9193826 11.5642453, 104.9192828 11.5649064)","(11.5642453, 104.9193826)","(11.5649064, 104.9192828)",01-Sep-23 8.35 AM - 20240115192756.png,01-Sep-23,8:35 AM
47,432434587,6125935076,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,79.129,40,"LINESTRING (104.9227343 11.5415909, 104.9228403 11.5408869)","(11.5415909, 104.9227343)","(11.5408869, 104.9228403)",01-Sep-23 8.35 AM - 20240115192800.png,01-Sep-23,8:35 AM
48,432434587,4519255446,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,37.934,40,"LINESTRING (104.9226842 11.5419285, 104.9227343 11.5415909)","(11.5419285, 104.9226842)","(11.5415909, 104.9227343)",01-Sep-23 8.35 AM - 20240115192805.png,01-Sep-23,8:35 AM
49,432750684,6112749001,10000,1160028286,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,8.026,40,"LINESTRING (104.9235339 11.5369124, 104.9235231 11.5369838)","(11.5369124, 104.9235339)","(11.5369838, 104.9235231)",01-Sep-23 8.35 AM - 20240115192809.png,01-Sep-23,8:35 AM
50,432750684,6112935690,10000,1159991917,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,67.819,40,"LINESTRING (104.9236246 11.536309, 104.9235339 11.5369124)","(11.536309, 104.9236246)","(11.5369124, 104.9235339)",01-Sep-23 8.35 AM - 20240115192813.png,01-Sep-23,8:35 AM
51,432750694,8431049991,10000,1159991921,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,99.862,40,"LINESTRING (104.9241236 11.5328927, 104.9242254 11.5326627, 104.9243482 11.5324356, 104.9245327 11.5321482, 104.9245615 11.5321059)","(11.5328927, 104.9241236)","(11.5321059, 104.9245615)",01-Sep-23 8.35 AM - 20240115192818.png,01-Sep-23,8:35 AM
52,432750694,6100561638,10000,1159991921,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,208.421,40,"LINESTRING (104.923767 11.5347299, 104.9238829 11.5338818, 104.9239299 11.5335942, 104.9240136 11.5332288, 104.9241236 11.5328927)","(11.5347299, 104.923767)","(11.5328927, 104.9241236)",01-Sep-23 8.35 AM - 20240115192822.png,01-Sep-23,8:35 AM
53,432752670,5789515371,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,155.772,40,"LINESTRING (104.9230325 11.53961, 104.9232411 11.5382241)","(11.53961, 104.9230325)","(11.5382241, 104.9232411)",01-Sep-23 8.35 AM - 20240115192827.png,01-Sep-23,8:35 AM
54,432752670,7151463449,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,36.068,40,"LINESTRING (104.9229842 11.5399309, 104.9230325 11.53961)","(11.5399309, 104.9229842)","(11.53961, 104.9230325)",01-Sep-23 8.35 AM - 20240115192831.png,01-Sep-23,8:35 AM
55,432792071,1651345009,10000,654022220,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,16.848,40,"LINESTRING (104.8871168 11.5647243, 104.8869951 11.5646308)","(11.5647243, 104.8871168)","(11.5646308, 104.8869951)",01-Sep-23 8.35 AM - 20240115192836.png,01-Sep-23,8:35 AM
56,432792071,3305178164,10000,669062800,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,secondary,False,41.623999999999995,,"LINESTRING (104.8873827 11.5649873, 104.8872363 11.564882, 104.8871168 11.5647243)","(11.5649873, 104.8873827)","(11.5647243, 104.8871168)",01-Sep-23 8.35 AM - 20240115192841.png,01-Sep-23,8:35 AM
57,432793761,10214414055,10000,519725959,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,53.547000000000004,40,"LINESTRING (104.8910648 11.5670218, 104.8911212 11.5670391, 104.8915245 11.567192)","(11.5670218, 104.8910648)","(11.567192, 104.8915245)",01-Sep-23 8.35 AM - 20240115192846.png,01-Sep-23,8:35 AM
58,432793761,1837200565,10000,519725959,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,64.506,40,"LINESTRING (104.8904952 11.5668633, 104.8906489 11.5669041, 104.8910648 11.5670218)","(11.5668633, 104.8904952)","(11.5670218, 104.8910648)",01-Sep-23 8.35 AM - 20240115192850.png,01-Sep-23,8:35 AM
59,436015823,3763445061,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,37.238,40,"LINESTRING (104.9188417 11.5678305, 104.9187918 11.5681618)","(11.5678305, 104.9188417)","(11.5681618, 104.9187918)",01-Sep-23 8.35 AM - 20240115192855.png,01-Sep-23,8:35 AM
60,436015823,4115032240,10000,1160296682,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,34.328,40,"LINESTRING (104.9188878 11.5675251, 104.9188417 11.5678305)","(11.5675251, 104.9188878)","(11.5678305, 104.9188417)",01-Sep-23 8.35 AM - 20240115192909.png,01-Sep-23,8:35 AM
61,436028535,8415123973,10000,683537415,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,45.724,40,"LINESTRING (104.9194439 11.5638385, 104.9193826 11.5642453)","(11.5638385, 104.9194439)","(11.5642453, 104.9193826)",01-Sep-23 8.35 AM - 20240115192914.png,01-Sep-23,8:35 AM
62,436141102,6113528306,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,72.903,40,"LINESTRING (104.8779201 11.562684, 104.877251 11.562696)","(11.562684, 104.8779201)","(11.562696, 104.877251)",01-Sep-23 8.35 AM - 20240115192919.png,01-Sep-23,8:35 AM
63,436141102,6113528300,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,62.72,40,"LINESTRING (104.8784957 11.5626956, 104.878087 11.5626855, 104.8779201 11.562684)","(11.5626956, 104.8784957)","(11.562684, 104.8779201)",01-Sep-23 8.35 AM - 20240115192923.png,01-Sep-23,8:35 AM
64,436158791,6115391712,10000,920002943,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,29.647,,"LINESTRING (104.8695264 11.5629675, 104.8692544 11.5629763)","(11.5629675, 104.8695264)","(11.5629763, 104.8692544)",01-Sep-23 8.35 AM - 20240115192928.png,01-Sep-23,8:35 AM
65,436158791,10767130517,10000,920002943,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,primary,False,28.23,,"LINESTRING (104.8697854 11.5629592, 104.8695264 11.5629675)","(11.5629592, 104.8697854)","(11.5629675, 104.8695264)",01-Sep-23 8.35 AM - 20240115192932.png,01-Sep-23,8:35 AM
66,436161691,6128804181,10000,657111496,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,29.688,40,"LINESTRING (104.8564704 11.562725, 104.8567333 11.5627953)","(11.562725, 104.8564704)","(11.5627953, 104.8567333)",01-Sep-23 8.35 AM - 20240115192937.png,01-Sep-23,8:35 AM
67,436161691,10800011658,10000,657111496,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,12.584,40,"LINESTRING (104.8563591 11.5626947, 104.8564704 11.562725)","(11.5626947, 104.8563591)","(11.562725, 104.8564704)",01-Sep-23 8.35 AM - 20240115192942.png,01-Sep-23,8:35 AM
68,441558738,2812686198,10000,916400502,1,4,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,73.343,40,"LINESTRING (104.8376666 11.5476527, 104.8374204 11.5470388)","(11.5476527, 104.8376666)","(11.5470388, 104.8374204)",01-Sep-23 8.35 AM - 20240115192947.png,01-Sep-23,8:35 AM
69,441558738,2812686309,10000,916400502,1,4,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,59.946,40,"LINESTRING (104.8379053 11.5481381, 104.8378463 11.5480299, 104.8377438 11.5478286, 104.8376666 11.5476527)","(11.5481381, 104.8379053)","(11.5476527, 104.8376666)",01-Sep-23 8.35 AM - 20240115192953.png,01-Sep-23,8:35 AM
70,442019510,5999813829,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,True,43.614,40,"LINESTRING (104.9176219 11.5754787, 104.9176812 11.5750908)","(11.5754787, 104.9176219)","(11.5750908, 104.9176812)",01-Sep-23 8.35 AM - 20240115192958.png,01-Sep-23,8:35 AM
71,442019510,10300320916,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,7.331,40,"LINESTRING (104.9176912 11.5750256, 104.9176812 11.5750908)","(11.5750256, 104.9176912)","(11.5750908, 104.9176812)",01-Sep-23 8.35 AM - 20240115193003.png,01-Sep-23,8:35 AM
72,444153186,444668022,10000,653585687,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,25.251,40,"LINESTRING (104.9182862 11.5715132, 104.918252 11.5717378)","(11.5715132, 104.9182862)","(11.5717378, 104.918252)",01-Sep-23 8.35 AM - 20240115193007.png,01-Sep-23,8:35 AM
73,444668022,6074810171,10000,647532837,1,,,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,11.295,40,"LINESTRING (104.918252 11.5717378, 104.9181512 11.571714)","(11.5717378, 104.918252)","(11.571714, 104.9181512)",01-Sep-23 8.35 AM - 20240115193012.png,01-Sep-23,8:35 AM
74,444668022,6125067429,10000,653585687,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,79.57,40,"LINESTRING (104.918252 11.5717378, 104.9181657 11.5722888, 104.9180893 11.5724281)","(11.5717378, 104.918252)","(11.5724281, 104.9180893)",01-Sep-23 8.35 AM - 20240115193016.png,01-Sep-23,8:35 AM
75,444668027,8157530663,10000,1086859264,0,5,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,14.949,40,"LINESTRING (104.91535 11.5712803, 104.9152135 11.5712665)","(11.5712803, 104.91535)","(11.5712665, 104.9152135)",01-Sep-23 8.35 AM - 20240115193030.png,01-Sep-23,8:35 AM
76,444668027,3066680708,10000,1086859264,0,5,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,86.398,40,"LINESTRING (104.9144246 11.5711865, 104.9152135 11.5712665)","(11.5711865, 104.9144246)","(11.5712665, 104.9152135)",01-Sep-23 8.35 AM - 20240115193035.png,01-Sep-23,8:35 AM
77,655267428,10825681731,10000,656560015,0,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,130.15800000000002,40,"LINESTRING (104.9167383 11.5812518, 104.9167347 11.5812751, 104.916578 11.5822992, 104.9165611 11.5824094)","(11.5812518, 104.9167383)","(11.5824094, 104.9165611)",01-Sep-23 8.35 AM - 20240115193039.png,01-Sep-23,8:35 AM
78,830072955,830072977,10000,684210124,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,133.609,20,"LINESTRING (104.9303846 11.5302744, 104.9305296 11.5303061, 104.9306344 11.5303134, 104.9307306 11.5303101, 104.930856 11.5302909, 104.9310703 11.5302612, 104.931196 11.5302551, 104.9312795 11.530257, 104.9313774 11.530275, 104.9314575 11.5302987, 104.9315884 11.5303485)","(11.5302744, 104.9303846)","(11.5303485, 104.9315884)",01-Sep-23 8.35 AM - 20240115193044.png,01-Sep-23,8:35 AM
79,830072977,6116216870,10000,684210124,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,7.773,20,"LINESTRING (104.9303155 11.530257, 104.9303846 11.5302744)","(11.530257, 104.9303155)","(11.5302744, 104.9303846)",01-Sep-23 8.35 AM - 20240115193049.png,01-Sep-23,8:35 AM
80,1057006294,1839995828,10000,167940161,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,60.733000000000004,40,"LINESTRING (104.9176764 11.5716451, 104.9173231 11.5715939, 104.9171249 11.5715651)","(11.5716451, 104.9176764)","(11.5715651, 104.9171249)",01-Sep-23 8.35 AM - 20240115193053.png,01-Sep-23,8:35 AM
